text,label
company targets sales ls mn ls mn profit ls ls,1
share sale foreign finnish investors expected raise euro million us million,1
company designs manufactures markets advanced composite products industrial applications consumer goods crosscountry alpine nordic walking poles floorball sticks antenna radomes,1
according announcement helsinki stock exchange share sentera shall delisted nmlist helsinki stock exchange accordingly,1
operating profit improved eur mn eur mn,2
size cider bottle remain unchanged,1
addition russia seek additional growth ukraine,2
london marketwatch share prices ended lower london monday rebound bank stocks failed offset broader weakness ftse,0
elcoteq dongguan established nancheng district dongguan china one elcoteq four volume manufacturing plants asiapacific region,1
sales tiimari business went eur million gallerix stores saw growth eur million,0
part new strategy finnish biohit planning incorporate diagnostics business separate limited company,1
satama net sales would higher year,2
mr doring eaton since acted business unit manager eaton power controls business unit since january,1
board directors proposes shareholders meeting march company would pay dividend financial year january december eur per share,1
net cash operating activities negative eur mn compared eur mn,0
price kesko share mln euro mln recognize gain mln euro mln disposal included result second quarter,2
meego learns use fisher said putting important things top,1
pretax loss totaled eur mn profit eur mn,0
report goes provide detailed profiles ten leading european specialty chemicals companies brief profiles major players,1
grapevine city officials september approved million tax rebates grants expansion,2
operating profit month period decreased eur net turnover increased eur compared financial year,0
planning expand product portfolio harbor segment chief executive pekka lundmark told financial times deutschland,2
thus group balance sheet eur million goodwill company added,1
ruukki order book end yearonyear quarteronquarter,2
rosen cautious optimistic inregard second half year,1
adp news oct finnish lifting equipment maker konecranes oyj omx kcrv said today net profit rose eur million usd first nine months eur million,2
adpnews dec finnish investment group neomarkka oyj hel nembv said today furlough employee unit reka cables ltd less days starting january,1
ebrd using funds provide million loan b portion million euros syndicated two finnish commercial banks nordea bank finland plc pohjola bank plc,1
mill raw material need increase wood,1
new facility known technopolis pulkovo introduce russian market entirely new concept creating operating growing commerciallyfunded science technology park support growth knowledgeintensive companies,1
delhaize le lion selected aldata gold vocal pda solution motorola wt pda terminal,1
company still expects turnover slightly increase level adding market predictability still poor trustworthy forecasts market development contract manufacturing business current year,2
global banking news september tieto corporation pohjola bank pink pojlf cooperate swift services,2
capman plc press release march jukka ruuska president omx nordic exchanges stockholm stock exchange transfer capman effective no later september,1
kemira partner project st petersburg water works,1
total value two contracts eur million,1
okmetic revised financial outlook based order book,1
also potential clients growing environmental recycling technology sectors,1
telecomworldwire april tj group plc sells stake morning digital design oy finnish company tj group plc said friday april signed agreement selling shares morning digital design oy edita oyj,1
bring cost savings eur mn year,2
podcast sees harple provide lowdown gypsii platform takes someone location demographic information produce contextual index world around,1
cash flow operating activities investments eur million eur million,1
according saarioinen managing director ilkka mkel food industry sector significant excess production machinery,1
value contract eur mn,1
finnish pulp paper machinery maker vaahto group oyj swung mln euro mln net profit fiscal ended august euro net loss fiscal,2
grounds notification tiimari plc issued capital convertible loan allocation decision board,1
net sales financial year expected amount eurm operating result ebit expected loss announced,0
lcs services cover whole life cycle software information systems process modelling tailored software development hosting services solution management maintenance support,1
main strength cooperation project lies merging knowhow two large companies,2
pretax profit totalled eur mn compared loss eur mn corresponding period,2
deliveries start later volume increase years,1
finnish company stockmann signed contract company technopolis,1
first half bank operating profit fell eur mn eur mn net interest income increased eur mn eur mn first half,0
order related renewing network telecommunications operator,1
finnish swedish construction markets still experiencing estimated annual growth,2
making matters difficult company said grappling higher oil gas prices pushed cost energy raw materials transportation,0
negotiations carried constructive manner parties tried find solution situation,2
basware connectivity services companies gain visibility audit trail traced order goods delivery invoice,1
company transportation business conducted florida rock tank lines southeastern transportation company concentrating hauling motor carrier liquid dry bulk commodities,1
parties agreed not disclose price deal group said press release,1
stora enso global paper packaging wood products company neste oil finnish company engaged refining marketing oil inaugurated demonstration plant varkaus finland biomass liquids production utilizing forestry residues,1
sampo bank market share lending first quarter,0
remote phone management demonstrates sysopen digia unique endtoend offering operators handset manufacturers enterprise customers,1
group cumulative sales review period eur million eur million profit taxes eur million,1
core solidium investment strategy proper value enhancing asset management current holdings,2
alexandria va march patrik flykt timo alakoski helsinki finland tapio suihko nadarajah asokan espoo finland developed method mobility support internettype protocol traffic communication system,1
pretax profit totaled eur mn eur mn,0
three year turnaround program expected ensure salomon future competitiveness company said,2
no room modify share component already indicated,1
suominen corporation estimates costcutting program started autumn higher sales prices expected growth volume wet wipes make company operations profitable,2
turnover surged eur eur due increasing service demand especially third quarter overall growth business,2
elcoteq se listed nasdaq omx helsinki ltd,1
report examines medical equipment business structure operations history products provides analysis key medical equipment revenue lines,1
jacobs supporting storengy investment developing storage sites since owner engineer,1
provides summary medical equipment pipeline products company developing,1
registration required,1
europe paper industry situation paradoxical,1
operating profit sales threemonth period increased respectively eur eur compared corresponding period,2
business line may sriperumbudur may nokia two key suppliers aspocomp wintek likely start operations within three months nokia telecom park sriperumbudur km west chennai,1
finnish electronics contract manufacturer scanfil reports net sales eur mn second quarter eur mn year earlier,0
proline plus available adjustable single multichannel models fixed volume singlechannel models volume ranges micro litres ml,1
antniemi refuted report finnish daily turun sanomat company reorganizing operations baltic countries,1
brazilian nonprofit interbank camara interbancaria de pagamentos cip acquired solutions us business integration solutions provider sterling commerce latter company said statement,2
galeria podlaska shopping mall wysockiego street bia ystok approximately percent leased reserved,1
company goal achieve annual savings eur million usd two thirds realized,2
ulefos group leading supplier manhole covers nordic countries,1
operating loss amounted eur mn compared profit eur mn second quarter,0
separating side businesses able faster expand develop tapro retail network,2
order intake hand expected stronger,2
financial statements include consolidated financial statements group board directors report auditors report corporate governance statement,1
typically transmission power level decreased interference noise predefined value,1
significant capital expenditure items global enterprise resource planning erp project product development production machines,1
dnb nord norway likely nordic buyer citadele nordea would good strategic fit according document published pietiek,1
company generates net sales mln euro mln annually employs,1
incap corporation stock exchange announcement april pm invitation news conference incap interim report q incap publish interim report januarymarch wednesday may,1
output contracts totals mwe,1
last smartphone running maemo replaced meego joint project nokia intel open source community,1
solution demonstrated tablet developed aava mobile multiwindow system enables use several applications simultaneously example viewing messages calendar side side,1
announced restructuring significantly decrease company indebtedness,2
estimated turnover new company lvl million eek million,1
addition fireplace exports demand lining stone exceeded level earlier part year continue clearly brisker remainder year,2
finnish electronics contract manufacturer scanfil net sales eur mn first quarter eur mn year,0
based helsinki finland ramirent branches nordic central eastern european countries,1
compared ftse index rose points day relative price change,0
ruukki announced signed agreement aker solutions norway supply suction anchors september kalajoki unit finland,2
ssh communications security corp stock exchange release october pm company updates full year outlook estimates results remain loss full year,0
jensen njastein mike critch head dovre north america business unit report toivola,1
according ceo nordea bank estonia vahur kraft nordea finland stockmann cooperating ten years,2
operator one operators granted wimax license taiwan hopes first launch commercial services early,1
first two project phases expected completed end,1
metso provide recovery boiler capacity tonnes dry solids per day evaporation plant six thermal stages capacity tonnes per hour,1
participants book discussions special events visitors car dealership eligible enter drawing silver fourdoor altima,1
loyal customers found bank land index,2
aug gawker media delivered newstex love fishing video games felt nt enough wackiness involved activision nasdaq atvi rapala fish might catch eye familyfun hook,1
eur h august finnish media group ilkkayhtyma oyj hel ilks said today net profit fell year eur first half,0
lemminkainen oyj said signed credit agreements nordea bank sto nda pohjola bank hel pohs sampo bank hel samas svenska handelsbanken sto shb,1
fund fair value increase correspondingly,2
sony ericsson nokia dominated list bestselling handsets five models,2
besides no depositor preference finland senior debt deposits rank par also taken consideration agency added,1
finnish stainless steel manufacturer outokumpu degefors planning recruit new engineers order meet retirement wave next years,1
alliance aims tap pocketable mobile computers netbooks tablets mediaphones connected tvs invehicle infotainment systems,1
apartments yit home may purchased regions russia yit subsidiaries carry activities moscow moscow region st petersburg ekaterinburg kazan rostovondon,1
prices delivery volumes broadband products decreased significantly,0
incap contract manufacturing services private limited inked agreements six new customers india,2
financial impact estimated annual improvement eur division results fiscal year,2
expanded agreement covers sale marketing distribution benefon navigation locator devices china,1
sales price not disclosed,1
mentioned shareholders suggest monthly salary eur would paid board members outside company,1
reporting period biotie north american licensing partner somaxon pharmaceuticals announced positive results nalmefene pilot phase clinical trial smoking cessation,2
bovine slaughtering cutting kuopio facility transferred kauhajoki slaughterhouse,1
finnish pharmaceuticals company orion reports profit taxes eur mn third quarter eur mn corresponding period,2
construction work helsinki music centre start autumn total cost project estimated million euros,1
january finnish metal products company componenta oyj hel cthv said yesterday net loss narrowed eur last quarter eur period year earlier,2
two companies sat sewed present deal,1
may finnish electronics producer elcoteq se hel elqav said today signed extensive cooperation agreement industrialisation manufacturing distribution aftermarket services mobile phones japan sharp tyo,2
contract covers turnkey deliveries five airports operated authority john f kennedy laguardia newark teterboro stewart international,1
finnish business delegation includes representatives companies include nokia corp finnfund outokumpu oyj oko bank alteams oy cargotec corp,1
flagship open fall manhattan flatiron district toy building fifth avenue,1
bank vtb provides mortgage loans buy apartments complex per annum rubles,1
close omx helsinki pct lower points omx helsinki pct points bln eur turnover,0
rimvesta controlled estonianowned real estate development company ell nekilnojamas turtas member merko largest construction group baltic countries,1
people enjoy mobile games often customers enjoy experimenting new mobile services content,1
xerox stora enso teamed tailor igen shortrun ondemand packaging market,2
ixonos estimates hire specialists mechanical engineering electronics design rd new unit jyvaeskylae end,2
terms power generation fortum produced twh electricity first nine months compared twh period according figures released group latest financial results,1
addition good biological durability achieved,1
hearst able consolidate russian market advertising press purchase,2
peer peugeot fell pct sales rose pct period last year,0
would invest not physical infrastructure would also provide knowhow managing developing science technology parks said sunrise valley director andrius bagdonas,2
mr jortikka president base metal division outotec oyj finland executive committee outotec,1
even little bit higher yara multiples analyst helsinki said,1
recruitment related relocation stora enso research operations karlstad central sweden,1
net sales power plants business eur million,1
private equity investor capman owner finnish lumene cosmetics company planning list lumene,1
company net sales acquired finland european countries asia us,1
timo penttila appointed new manager responsible asset management nordea institutional customers finland,1
necessary strengthen company operations however,1
complying european water framework directive requirements pretreatment unit fully renovated including hydraulics waste water inception degridding sand grease removal treatment deodorization unit,2
officials not disclose contract value,1
latest date registration april,1
net interest income eur mn eur mn,2
result negotiations company terminate total employment contracts,0
orders part longterm development plan latvijas finieris,1
hope clarify policies finnish businesses gray areas motlanthe said,1
fortum needs clear signal commitment government permit available company start next round kuula says,1
total value contract eur mn,1
operating profit net sales month period increased respectively eur eur compared,2
outsourcing agreement covers equipment depots turku tampere run five years cramo said thursday,1
finnair able operate leisure flights despite strike,2
businesses divested offer dairy edible fats readymeal icecream packaging multinational local customers,1
layoffs start gradually last one six weeks,1
n group pay eur transaction price upon closing remaining sum,1
vaisala present weather detector measures visibility km well precipitation type intensity,1
rihko started manage raisio benecol business summer heading tobacco company altadis european operations,1
one colleagues summed e quite aptly remarked fantastic hardware,2
according chairman michael hornborg organizations merely criticised raisio weak performance,1
stonegate product family designed provide full benefits unified management system including shared logging reporting auditing,1
nordic exchange omx offers access approximately percent nordic baltic securities market,1
order comprises production lines plywood mill company said statement received lesprom network,1
contract next year,1
juhani jrvi corporate executive vice president kesko says russian food retail sector fragmented,1
court found telecominvest arguments convincing,2
share capital alma media corporation business id eur divided shares,1
vaisala oyj stock exchange release klo annual general meeting vaisala oyj decided march approve company annual accounts,1
ponsse plans create network based strong partnership participates production larger entities presently,1
net income life insurance rose eur mn eur mn net income nonlife insurance eur mn eur mn,2
basware corporation stock exchange release august basware signed large deal international industrial group basware deliver invoice automation solution connectivity services international industrial group,2
top us commerce department published worsethanexpected construction spending figures november,0
konecranes previously communicated estimated reduction employees group level,0
operating profit rose mln eur mln,2
sponda plans renovate old real estate develop new property,1
fourth quarter net sales decreased eur mn eur mn fourth quarter,0
arena partners oy development company electronic business,1
operating loss pulp paper machinery unit eur mn september august compared profit eur mn year earlier,0
transaction able participate developing industry,2
orion pharma operating profit increased,2
final price specified may acquiring company said,1
wayne greensmith fiskars brands uk senior brand manager said launched want give something back community,1
full company expects net sales operating result improve previous year saying positive operating result amount depend order intake end summer,2
facility lettable area sq plot plant located ratasmaki business park purchased city forssa,1
finnair plc carried record million passengers increase percent previous year finnish national carrier reported tuesday,2
engines asiapacific industry profile essential resource toplevel data analysis covering engines industry,1
jukka hienonen current finnair ceo step end january,1
elcoteq stock orders stabilised past weeks mr krippl said,2
julyseptember yit net sales increased eur mn compared eur mn corresponding period,2
benefon turn salo unit bb business unit establish bc business unit uk,1
tekla software solutions make customers core processes effective building construction energy distribution infrastructure management water supply,1
operating loss amounted eur mn first half compared profit eur mn first half,0
finnair believes strike cause daily net losses excess eur mn due canceled reservations passenger rerouting,0
biohit oyj develops manufactures markets liquid handling products diagnostic test systems use research healthcare industrial laboratories,1
study not designed enable formal statistical evaluation therapeutic activity company said,1
no changes regarding virala oy ab ownership shares tiimari taken place,1
fiskars also engaged global supply marine energy equipment solutions services associated company wartsila corporation,1
earnings per share higher year ahead market consensus eur,2
financial details nt disclosed,1
closing transaction scheduled take place january,1
purpose action ensure company cost effectiveness year near future,2
company says difficult estimate market situation whole year,1
financialwire tm not press release service receives no compensation news opinions distributions,1
body credit falls due february,1
however production almost entirely labor intensive based small investments,1
company said previously eb delivered custom solution lg electronics making commercially available mobile terminal vendors well wireless operators,1
answers questions many visitors conversations gets big team problems setting social media channels,1
selling information systems development business finns,1
jon risfelt years old holds master science chemical engineering swedish royal institute technology,1
gearing compared,1
viking line also forced alter timetable ferries traveling stockholm helsinki finland depart night,1
retail chain suomen lhikauppa given index airline sas teliasonera broadband german retail chain lidl tele finland mobile subscriptions tallink shipping line power company helsinki energy,1
net sales surged eur million,2
talentum acquired pct stake varesvuo partners remaining,1
recruits completed kretailer trainee program qualified start career independent retailers kstores,1
solteq plc announcement share repurchase helsinki stock exchange solteq plc holds total shares including shares repurchased,1
period sales dropped eur eur according interim report released today,0
shares carry right dividend shareholder rights registration finnish trade register,1
adp news nov finnish printed circuit board pcb maker aspocomp group oyj omx acgv said today net loss narrowed eur million usd first nine months eur,2
finnish glass technology group glaston corporation omx helsinki glav reported thursday august operating profit eur net sales eur period januaryseptember,1
new technology improves glass quality consistency increasing throughput,2
customers include local companies slo oy kiilto oy toptronics oy normark suomi oy pellonpaja oy mansner oy,1
total investment project approximately eur,1
compagnie de financement foncier issue benchmark year covered deal euros,1
talvivaara mining company plc talvivaara mining company internationally significant base metals producer primary focus nickel zinc using technology known bioheapleaching extract metals ore,1
work netapp included strategically repositioning brand category major global relaunch,1
no substitutes ac drives,1
kone listed nordic exchange helsinki,1
ruukki experience logistics construction competence project management also best references terms steel frame production installation says onodi stefan general manager arxikon construction company srl ruukki customer,2
abn amro capital agreed sell helsinkibased designer homeware producer iittala oyj crosstown consumer products group fiskars corp eur million eur million million million,1
nokia also noted average selling price handsets declined period though mobile phone profit margin rose percent percent yearago quarter,2
tip week panfish like bluegills great fun catch especially children new fishing,1
le coq special developed bicentenary company trade mark brewer said,1
alma media holds company remaining shares owned company key employees,1
glaston wellknown brands bavelloni preprocessing machines tools tamglass uniglass safety glass machines albat wirsam software solutions,1
lemiste city environment knowledgebased economy providing work people total turnover companies amounting eek bn said lo prnits chairman supervisory board lemiste city mainor,1
according finnair technical services measure due employment situation,1
equipment designated bollore africa logistics terminal societe dexploitation du terminal de vridi setv abidjan ivory coast delivery scheduled start march,1
sales department store division increased sales clothing store subsidiary seppala increased meanwhile sales hobby hall decreased,2
contract incorporates convergent charging rating solution voice data includes internet gprs sms mms wap,1
resignation effect immediately,1
building home improvement trade sales decreased eur mn,0
partially offset mln eur gain sale celbi pulp plant portugal,2
teliasonera secured deliveries g modems support g g second quarter,2
talks involved food ingredients divisions well group service functions company said,1
helsinkibased componenta bought turkish listed company doktas october million euros making largest finnish investment turkey date,1
sponda plc annual general meeting decided march establish shareholders nomination committee prepare proposals annual general meeting composition board directors remuneration,1
kaupthing forecasts significant price increase printing paper,2
adpnews dec finnish cutlery hand tools maker fiskars oyj abp hel fisas said today make redundant total office management staff members subsidiary iittala group ltd,0
cash flow operating activities investments eur million,1
exports make per cent sales name glaston also reflects truly internationally operating company explains kyro president ceo mika seitovirta,1
according swedish authorities traces toxic osmium tetroxide found coast permeri northernmost part gulf bothnia,0
guidance set basis points midswaps report said,1
total size complex around project constructed stages,1
effect savings noticeable beginning,1
maximum new shares subscribed exercising b options stock option plan,1
method utilises waterborne ultra products giving protection wooden surfaces industrial painting process whereby two layers top coat applied exterior wooden panels boards without separate primer,1
spokesperson told wwd expect mix clothing home decor,1
goal secure company profitability competitiveness,1
patja worked well us decade fujitsu new bid competitive,1
operating profit fourth quarter fell eurm eurm year earlier,0
plants ground continue grow success garden lies well maintained,1
capman four investment areas capman buyout capman technology capman life science capman real estate dedicated team,1
new unit major investment finnish media scene,1
finnish airline finnair starting temporary layoffs cabin crews february,0
directors shareholders alike ask practices allowed continue,1
hkscan one leading food companies northern europe homemarkets finland sweden baltic countries poland,1
offer customers solutions based renewable raw materials,1
value deal not disclosed,1
gypsii mobile social networking application available china chinese english language support,1
inventor issued us patent no,1
includes eur mn change fair value investment properties,1
pharmaceuticals belgium brandnew market analysis gives clear overview actual situation future outlook pharmaceutical market belgium,1
sanoma news advertising sales decreased year,0
delighted welcome elisa board directors said garry mcguire ceo rmg networks,2
typical enduses include roof structures floorings walls ceilings nonvisible structures vehicles packaging boxes construction site structures fencing shelters formwork limited number concrete pourings,1
baltic states company reports net sales eur mn eur mn operative ebit eur mn eur mn,0
sellers eoss innovationsmanagement group private individuals,1
nokia messaging enables customers receive emails email accounts mobile phone supporting pop imap email services,1
nokia share price fell less one percent euros helsinki siemens shares fell percent euros frankfurt,0
market making accordance agreement begin september,1
company plans increase unit specialist staff several dozen depending market situation,1
finnish investor scanfil oyj hel scfv said last friday bought million shares norwegian contract electronics manufacturer kitron asa osl kit nok million usd meur,1
first nine months company net loss narrowed eur eur corresponding period,2
also strong assets electronic media employing increase percent last year,2
serial bond part plan refinance shortterm credit facility,1
total service concept also includes technology services raute supports customers throughout entire life cycle investments,1
bank also expects additional costs related dash q jets group shelved october,1
repair maintenance business accounted net sales eur mn eur mn,2
company slipped operating loss eur million profit eur million,0
finland export industry forms large clientele packaging industry,1
cargotec share capital increase totals euros,1
pulkovo park ready first stage sq finished first quarter,1
september alone market declined percent yearonyear million liters,0
eriikka sderstrm previously held several positions finance control nokia networks including acting business group controller corporate controller position nokia siemens networks,1
approval shareholders cencorp accordance finnish law,1
pharmaceutical market italy global research data services published recently market analysis pharmaceutical markets italy,1
uncertainties still exist however,1
telecom foreign investment limit appears mobile vas not means tecnomen pick much,1
company order book stood bln euro bln september pct year international orders amounting mln euro mln,2
finnish publishing printing group ilkkayhtym introduced staff smoking ban beginning company three newspapers,1
finnish investment company neomarkka main owner kuitu finland successor,1
kone factory located ayanambakkam suburb west chennai fully integrated facility gives capability address costs,2
professional consumer applications include personal navigation personal safety field workflow management asset tracking,1
operating result including nonrecurring items rose eur mn loss eur mn,2
operating profit month period decreased eur net sales increased eur compared financial year,0
firm uk head office rugby road lutterworth,1
total investment necessary eurm company estimated,1
study evaluated safety tolerability pharmacokinetics repeated doses intravenously administered antibody patients active plaque psoriasis,1
catalysts segment includes refinery catalysts polyolefin catalysts product categories,1
stora enso said delight suitable wide range applications including food cosmetics home decoration leisure products,1
cutting number plants group trim fixed costs,2
operating margin however slipped dragged poor performance enterprise solutions,0
measures result statutory joint negotiations employees started february concerned operations country,1
biotie northamerican licensing partner somaxon pharmaceuticals started phase iiiii clinical study patients suffering pathological gambling pilot phase ii study nicotine addiction smoking cessation,1
pm omx helsinki pct lower omx helsinki pct volume mln eur,0
value contract eur poyry headquartered vantaa finland provides consulting engineering services energy forestry infrastructure environment sectors,1
company said focus resources clinical research,1
group owns operates fleet dwt container capacity teus manages diversified fleet railway rolling stock units,1
finland alma media focus quality developing chain operations,1
objective st petersburg office first boost company maintenance business,1
changes announced today effective close trading friday june,1
port operator however favors retaining port fees citing owner governemtn estonia commiting port pay eek mn eur mn usd mn dividends state another eek mn,1
ebit excluding nonrecurring items estimated increase,2
according bosse present cooperation beneficial parties however,2
small well targeted acquisitions played important role executing satama strategy past couple years,1
no financial information provided,1
february finnish media company sanoma oyj hel saav said yesterday net profit almost tripled eur eur announced proposal raised payout,2
analysts surveyed thomson financial expected revenue million quarter,1
according latest information benefon launch twig device september,1
order consists outsourced application management support planning tecnotree thirdparty applications,1
shares still subscribed series e share options max,1
company closed last year turnover four million euros,1
currently operates fleet eight carriers well nine pushers barges,1
metso global supplier sustainable technology services mining construction power generation automation recycling pulp paper industries,1
nevertheless market share rose percent percent year earlier,2
projected revenue billion billion slightly higher analyst estimates billion,2
company first contract abroad,1
barclays plc lse barc nyse bcs credit agricole sa epa aca cagr,1
volume focus already outside finland group products made poland baltic countries,1
today connecting people new different ways fusing advanced mobile technology personalized services enable people stay close matters,1
contract includes option deliver additional ascs next phases project,1
thus group balance sheet eur goodwill company added,1
pa jpmorgan chase co nyse jpm pohjoa bank joint leadmanagers senior unsecured deal,1
organization assume responsibility operations russia,1
altogether finnair canceled flights strike,0
result negotiations employment blue whitecollar employees oulu plant would terminated,0
total mn passenger ship journeys took place northern baltic sea slightly mn,0
adp news jan finnish industrial environmental measurement equipment maker vaisala oyj omx vaias said yesterday develop operational reference radiosonde climate change observations,1
company intensifying smelter operations increasing annual production capacity tonnes copper,2
done domestically neighboring markets organically acquisitions,1
company celebrates fiftieth anniversary next year exporting distinctive detached homes central europe several decades,2
business section also includes ahlstrom sustainability report,1
qpr integrated management system fastest easiest efficient way organizations around world take control humancentric business processes,2
estimated synergy benefits least eurm annually,2
sale oxygen measurement business strengthens goal focus chosen market segments,1
according finnish metso minerals value company orders gone eur bn months,2
group business balanced broad portfolio sports presence major markets,2
commission income rose eur mn eur mn,2
solution installed usa support north american operations customer,1
stock price rose ores close sek ending twoday streak losses,2
ntsb said investigators set conduct sight distance tests july using trains similar involved accident,1
erkki jarvinen president rautakirja head sanoma trade division leave current tasks spring similar position outside sanoma group,1
diluted earnings per share eps declined eur eur,0
bad news barbeque season,0
based upon unique fiber expertise innovative approach company strong market position several business areas operates,2
cramo service company specialising construction machinery equipment rental rentalrelated services well rental sale modular space,1
plans result introduction new highly specialized manufacturing methods also entail changes personnel facility,1
mall part baltic pearl development project city st petersburg baltic pearl cjsc subsidiary shanghai foreign joint investment company developing homes people,1
company not disclose sum applied,1
bg crane strong partner hiab australia many years,1
dutch broker noted nokian tyres reported good first quarter line consensus,2
acquisition immediate positive impact aspocomp financial result,2
reported june circuits continued alternately report track vacant occupied almost constantly june part track signaling device replaced time crash according metro source,1
poyry plc additional information heikki malinen president ceo poyry plc tel poyry global expert consulting engineering,1
full midnighttrader extendedhours trading analysis news service available realtime comtex,1
according notification holdings ameriprice inc group companies total shares represent tekla shares voting rights,1
rim revamped blackberry os ui version mobile operating system,1
nyrstar also agreed supply talvivaara tonnes sulphuric acid per annum use talvivaara leaching process period supply zinc concentrate,2
technopolis approximately customer companies jyvaskyla,1
transactions would increase earnings per share first quarter eur,2
food sales totalled eur mn october representing decrease october,0
capman stockholmheadquartered private equity firm held first close second private equity real estate fund continues push property sector,1
costs new ropax vessels lower present ones,2
apart nordea also ergo competing position among top three pension funds providers estonia,1
sale savcor face cencorp result profit loss not yet determined owing factors including valuation consideration shares received prevailing exchange rates,1
metsaliitto said book minor gain less eur transaction,2
lt operative finland sweden latvia russia norway,1
vaalipalveluservice especially developed use communities organizations,1
purchase price not disclosed,1
also turned earnings per share eps eur versus loss per share eur,2
arto ryymin born replace juhani kaisanlahti worked acting evp healthcare welfare since august,1
operating profit improved er mn eur mn,2
e building system service revenue eur mln,1
metso supply equipment two process lines northland resources new kaunisvaara iron ore project sweden exploits tapuli sahavaara iron ore deposits,2
megawatt wind farm planned raahe would built offshore front ruukki raahe works,1
seats would go edgar edmonds american experience clothing retail industry christian fischer austrian experience winter sports goods business,1
motorola inc united states came second shipments million units percent market share followed south korea samsung electronics co shipments million units percent share,1
recovery base metals prices increased demand metals china however,2
race google get lots users onto service social networking creates new business models said martin garner londonbased analyst ccs insight,1
finnish construction company yit corporation planning build highquality holiday homes near tahko ski spa resort finland,2
money spread mainly company said,1
agreement geosentric provide gypsiipowered hotel information reservation services visitors china including popular cities beijing shanghai,2
reporting period eps stood eur versus eur,0
among paper issues stora enso r little changed pct eur upmkymmene pct higher eur mreal b added pct eur,1
affectogenimap builds highly customised solutions customers finland baltic countries,1
contractor shopping center china state construction engineering corporation previously built eg airports hotels factories large international customers different parts world,1
finland finnish pharmaceutical company orion corporation omx helsinki ornav said wednesday january concluded personnel negotiations finland reduce number personnel,0
raisio divisions recorded operating profit,2
stockmann swedish sector company ab lindex entered agreement september whereby stockmann whollyowned subsidiary make public tender offer lindex issued shares,2
broker started upmkymmene stora enso sappi equalweight recommendations holmen norske skog underweight ratings,1
action follows personnel negotiations concerning elcoteq se finnish branch elcoteq finland oy elcoteq design center oy,1
however total orders received still last year levels,2
incap corporation stock exchange release may incap corporation directed share issue subscribed full board incap corporation approved subscriptions directed share issue,1
company says measures no longer needed,1
incap contract manufacturing services pvt ltd subsidiary incap corporation finland plans double revenues,2
important export markets norway germany russia france,1
responsible operations customer relationships development,1
generated net sales eur million usd,1
total headcount reduction persons company said,0
consequence merger number administration personnel factories reduced six,1
first application market invoice purchase requisition approval mobile device,1
tiimari registered share capital shares per today,1
finnish bore owned rettig family grown recently acquisition smaller shipping companies,2
result persons no longer needed,0
annual thesis contest aimed enhance thesis quality strengthen thesis culture polytechnics,2
swedish buyout firm sold remaining percent stake almost eighteen months taking company public finland,1
deal also includes tenyear maintenance agreement,1
fingerfriendly opinion really fast,1
result transaction sanoma budapest acquired stake online store egeszsegbolt,1
first phase completed end,1
rfid radio frequency identification method socalled intelligent transport whereby information read saved remotely,1
achieve synergy targets related acquisition vaisala consolidating manufacturing depot data services finance activities currently located uniontown pennsylvania st louis missouri durham north carolina,1
talentum expects net sales core business increase compared,2
panostaja headquartered tampere finland investment company focusing small mediumsized finnish companies operating traditional industries,1
stena poseidon socalled panamax tanker designed able pass narrow passages panama canal locks,1
votorantim celulose e papel vcp part votorantim group major brazilian conglomerate,1
last year company raised turnover approximately million litas eur mln million litas,2
service fesco telling example strengthening relationship logistics companies operators international level,2
parties agreed negotiate definitive distribution license agreements end june,2
comes complete lcd touch screen system selection chosen function prices start around pounds mark,1
glaston headquartered tampere finland growing international glass technology company,1
aug curbed delivered newstex latest racked covering shopping retail sidewalks,1
company expects net sales whole previous year levels,1
media advisory ntsb said subsequent testing train detection system intermittently failed,0
rally authorized city administration consulate official came workers spoke took letter,1
stonesoft corporation stonesoft corporation omx sftv innovative provider integrated network security solutions secure information flow distributed organizations,1
pm central office nordea bank ya ulitsa yamskogo polya building telephone ext unimilk egm xvi international businesssummit food business russia take place,1
competition authorities approve deal finalized,1
no blindspots coming vantage point allows investigators see whole story high resolution no unbroken video,1
elisa expand use technology provided pilot proves successful,1
people workers retiring raahe works,1
first installment cinema series concludes profile finnish inventor olavi linden whose personal artistic journey work fiskars led dozens design awards,1
pulp paper industries growing countries like china russia,1
contract also includes installation work new multistorey carpark close vehicles,1
midnighttrader midnighttrader premier source extendedhours us equity trading analysis news forecasting retail institutional investment community,1
company consolidated operating profit amounted eur mn eur mn yearonyear,2
company presently examining whether project would financially feasible,1
deal know pay sekm usd meur cash stock,1
since registration shares subscribed directed share issue new number panostaja shares voting rights,1
amending proposal simplifies proposed plan increases incentive key employees stay company,2
alma media corporation press release march tyrvn sanomat purchase confirmed business operations tyrvn sanomat oy transferred suomen paikallissanomat oy,1
real estate company posted net loss xa million xa per share compared net profit xa million xa per share corresponding quarter,0
commission said hydrogen peroxide pbs market worth million euros,1
total operating revenue grew yearonyear eurm,2
total project duration three years valued eur,1
cramo headquartered vantaa finland rents construction machinery equipment well rents sells modular space,1
qpr processguide available system solution centralized storage management process content well standalone desktop version qpr processguide xpress,1
press release september ruukki continues listed two dow jones sustainability indexes djsi world djsi stoxx,1
antti orkola president kemira growhow industrial solutions unit told thomson financial news company put opening mine prices phosphate quite depressed long time,0
