text,label
adp news apr finnish business information systems developer solteq oyj hel stqv said today net loss widened eur usd first quarter eur peri,1
salonen added data shows producers pulp inventories north america declining,1
elcoteq group recently announced last three months previous year brought major loss half billion kroons eur mln fifth quarter running,1
current year raute expects net sales increase operating result positive,0
turnover surged eur eur due increasing service demand especially third quarter overall growth business,0
result company currently anticipates net sales increase operating result positive,0
asimilar agreement signed china mobile ltd sehk nyse chl largest mobile carrier thegps social networking service provider promoting gypsii service beijing olympic games according thelatest news,0
upm deliveries increased third quarter percent efficiency operations improved chief executive jussi pesonen said,0
global sports equipment maker amer sports corp whose brands include atomic salomon wilson saw percent increase thirdquarter net profit euro million million strong sales cost cuts,0
exports make per cent sales name glaston also reflects truly internationally operating company explains kyro president ceo mika seitovirta,2
westend ict plc new shares increase share capital eur based resolutions extraordinary shareholders meeting december today registered trade register,2
due rapid expansion market share tallink terms passenger carriage tallinna sadam port tallinn totaled percent november percent november,0
finnish industrial investor panostaja oyj omx helsinki pnaas omx helsinki pnabs said friday july signed deal acquire entire share capital kospa oy manufacturer waste disposal equipment,0
stora enso r shares rose pct eur upmkymmene also dragged higher rising pct eur mreal b added pct eur,0
cash flow operations recent quarter also reached eight year low,1
loans used finance strategic investments shopping center redevelopment projects refinancing maturing debt,0
stock price rose ores close sek ending twoday streak losses,0
earnings per share eps amounted eur loss eur,0
earnings per share eps eur loss eur,0
operating profit totalled eur mn operating loss eur mn yearonyear,0
operating profit totalled eur mn loss eur mn second quarter,0
operating result including nonrecurring items rose eur mn loss eur mn,0
tiimari finnish retailer reported geenrated quarterly revenues totalling eur mn th quarter eur mn loss,0
earnings per share eps amounted eur loss eur,0
operating profit totalled eur mn loss eur mn fourth quarter,0
operating profit eur mn loss eur mn year earlier,0
investments operational changes enable additional optimisation working hours thereby cost savings,0
okmetic products based hightech expertise generates added value customers innovative product development extremely efficient production process,0
shareholder full name id code petri ailus born information please contact isto hantila ceo tel,2
september finnish stationery gift retailer tiimari hel tiiv said today net sales rose yearonyear eur august driven growth finland demand baltics remained weak,0
cet monday shares bavarian nordic climbed dkk stock exchange copenhagen lost past month,0
example net sales increased first quarter ebitda increased negative eur mn first quarter,0
mobile phone sales rose billion euros enterprise solution sales dropped million euros,0
rising costs forced packaging producer huhtamaki axe jobs hampshire manufacturing plant,1
however rapidly increasing costs strengthening euro challenging whole industry impacted results,1
growth rate paying national debt extremely painful,1
operating loss increased eur mn loss eur mn,1
payment million litas interest longterm loan provided ragutis majority shareholder estonia le coq also added losses,1
moment valio not worried ban continues long may become quite problem,1
sponda record profit sale mln euro mln,0
cencorp estimates net sales last quarter earlier stated eur eur operating profit ebitis estimated positive,0
customer satisfied basware invoice automation solution extends implementation new geographies,0
repeats sees ebita pct sales,0
separating side businesses able faster expand develop tapro retail network,0
strategic cooperation rentakran brings us new customers alreadyworking relationships authorities new territories said jarmo laasanen senior manager cramo,0
patja worked well us decade fujitsu new bid competitive,2
share purchase completed financing also provided expand latvia broadband infrastructure develop new areas business including acquisitions companies,0
terms profitability earnings best year history chief executive velimatti mattila said,0
government professional approach assessing offer,0
margarine business put good shape last two years making natural addition bunge looking leverage position central northern european markets raisio ceo matti rihko said statement,0
win oems targeting develop wimax products,0
portion million recorded part winnings prior patent dispute finnish phone maker nokia oyj,0
finnish electronics manufacturing services company elcoteq signing cooperation agreement japanese mobile phone manufacturer bypasses elcoteq tallinn says jan kotka ceo elcoteq tallinn,0
according arehu managing director jouko lahtinen project stabilise costs improve supply security,0
according ceo matti karppinen frozen foods posted good result,0
according viking line managing director nilserik eklund company board directors satisfied viking line performance,0
actions improve operational efficiency adjust operations expected deliver annualised permanent cost savings around eur million effected mostly first half,0
time sales development russia boosted opening stockmann nevsky centre st petersburg,0
benefon wireless gps technology company supply karputer twig navigation platform gps satellite navigation voice guidance service,0
biohit vwr close cooperation number years us biohit one vwr focus suppliers,0
combining deep domain expertise application service management asm outsourcing service offerings proved winning combination,0
demand brisk expected order levels remained high,0
past decade gradually divested noncore assets bought several sports equipment makers including californiabased fitness products international sparks nevadabased atec leading maker baseball softball pitching machines,0
espoon kaupunki awarded contracts personal care products,0
exports accounted net sales representing time record company,0
finland poyry energy contract advise builders new cogeneration power plant lithuania secondbiggest city kaunas supervise construction process,0
finnish construction company yit oyj said november mln euro mln contract construct new office building local property company tapiola real estate oy,0
cargotec net sales exceeded eur billion,2
kone received order aker yards supply customised elevators first genesis cruise ship scheduled completed,0
addition fireplace exports demand lining stone exceeded level earlier part year continue clearly brisker remainder year,0
kalmar awarded new year contract supply rough terrain container handler rtch,0
major order india comptel corporation received significant longterm order mediation provisioning solutions used leading operator india,0
managing director kari inkinen says sponda leasing operations developed highly favourably,0
net cash flow operations expected remain positive,0
price kesko share mln euro mln recognize gain mln euro mln disposal included result second quarter,0
olvi posted strong set figures first six months year,0
operating profit improved eur mn eur mn,0
standardised services met positive reception among customers well itella,0
performance second half exceeded expectations,0
ponsse projects forest machine markets improve expected previous year,0
ragutis based lithuania secondlargest city kaunas boosted sales last year per cent million liters,0
raisio bid buy glisten winwin deal companies chairman uk snacks firm told justfood today february,0
stora enso owns percent bergvik earns therefore sek bn value appreciation,0
talvivaara also maintains assumption turning cash flow positive year end,0
thanksto improvements demand adjustments made theutilization rates cramo fleet substantiallyimproved,0
acquisition expected improve access chrome ore resources turkey,0
aim annual improvement ruukki construction operating profit eur million usd starting,0
company estimates trend demand sports equipment steady amer report said,0
estimated synergy benefits least eurm annually,0
goal achieved via organic growth possibly supplemented acquisitions,2
group business balanced broad portfolio sports presence major markets,0
group business balanced broad portfolio sports presence major markets,2
objective planned measures achieve significant savings next years,0
rebuilds designed improve machines performance product quality,0
transaction positive impact around eurm earnings ruukki recognize fourth quarter year,0
situation normalises company able increase amount residential units sale st petersburg moscow particular,0
repeat order follow successfully installed elevators delhi metro system kone spokeswoman told thomson financial news,0
customers chance make bookings services want one location said mikko tuomainen incharge finnair internet sales,0
stonesoft sees great promise future ipv,0
combined activities create value shareholders good employees customers,0
trend sports leisure markets favorable first months year,0
continued actively focus rd position offering away point solutions towards dynamic endtoend solutions ervio stated,0
february finnish industrial machinery company metso oyj hel meov said today deliver minerals processing equipment basic engineering canadian miner northland resources osl naur tse nau,0
january finnish solutions provider affecto oyj hel afev said today eur usd contract stateowned lithuanian social insurance institution sodra,0
according finnish pension insurance company varma varma recipient two thirds revenue earningsrelated pension cover competitive tendering finland,0
finnish construction group lemminkinen awarded two road building contracts lithuanian transport administration,0
finnish construction group yit awarded contract install heating air conditioning cooling systems new head office automobile association adac munich germany,0
finnish flexible packaging manufacturer suominen corporation reports net sales eur mn first quarter compared eur mn year earlier,0
finnish forest machinery manufacturer ponsse agreed volvo start cooperation latin america,0
finnish metso paper awarded contract rebuild sabah forest industries sfi pulp mill sabah malaysia,0
finnish metso paper order supply uncoated fine paper machine mcc paper yinhe china,0
finnish outokumpu technology awarded several new grinding technology contracts,0
finnish rautaruukki awarded contract supply install steel superstructures partihallsfrbindelsen bridge gothenburg sweden,0
lule municipality awarded yit year contract property management one third municipality properties total area sq metres,0
shopping center opened st petersburg russia november turn cash flow finnish department store chain stockmann russian operations positive first time,0
according atria president ceo matti tikkakoski company swedish operations significantly improved first quarter,0
according ceo kai telanne company newspapers achieved best financial result ever,0
according kesko company agreed city administration lease building resettlement construction fivestar hotel hilton rooms,0
according nordic financial group nordea analyst sami sarkamies makes nokia portfolio competitive,0
according ringman finnish paper companies acquired knowhow capacity paper recycling turned successful strategy,0
according schmardin nordea likely try win customers pension fund providers,0
according ceo nordea bank estonia vahur kraft nordea finland stockmann cooperating ten years,0
adanac molybdenum canada ordered grinding technology molybdenum project british columbia canada shalkiya zinc kazakhstan awarded contract grinding technology shalkiya zinclead project kazakhstan,0
raisio divisions recorded operating profit,0
estimated pct mobile calls made home france telecom hopes pct orange clients sign service end,2
broker repeated buy rating based expectations current restructuring lead clear improvement performance europe,0
arvo vuorenmaa loviisa plant general manager said application new licence standard procedure quite confident approval granted,0
domestic business bestin already close finnish dog owners,0
basware ceo ilkka sihvo comments conjunction interim report whole basware succeeded well second quarter,0
cash flow operating activities estimated positive,0
cision says sale return uk operation profitability,0
citigroup inc nyse c announced global transaction services gts business awarded new mandate finlandbased pohjola bank group,0
comptel vendor dynamic operations support system oss software selected orascom telecom oth partner provisioning activation solutions mobile services,0
department store sales improved eur mn,0
dmasia august benefon extends manufacturing capability asmobile digitalmediaasiacom dma ltd,0
finland national carrier finnair plc carried record million passengers increase percent previous year airline reported tuesday,0
finnair plc carried record million passengers increase percent previous year finnish national carrier reported tuesday,0
finnish consulting engineering group poyry plc omx helsinki poy said wednesday october awarded contract tanqia dibba fzc ownerengineer wastewater system dibba emirate fujairah uae,0
finnish financial solutions developer basware corporation omx helsinki basv said tuesday september deliver complete invoice automation solution large us engineering construction technical services organization,0
finnish handling systems company cargotec oyj hel cgcbv said today eur million usd contract deliver macgregor hatch covers ships ordered norwegian shipowner grieg shipping,0
finnish operator elisa aker yards signed longterm service deal elisa deliver necessary voice data services aker yards finland,0
finnish steel maker rautaruukki oyj ruukki said july mln euro mln contract supply install steel superstructures partihallsforbindelsen bridge project gothenburg western sweden,0
fiskars strong portfolio international brands include fiskars iittala gerber silva buster,0
teleste acquisition marks entry services business market long established significant supplier products,0
forestries also higher driven yesterday bullish analyst comment stora enso dagens industri dealers said,0
furthermore efficiency improvement measures initiated earlier bearing fruit ceo jan lang said,0
global banking news september tieto corporation pohjola bank pink pojlf cooperate swift services,0
hearst able consolidate russian market advertising press purchase,0
helsingin uutiset vantaan sanomat lansivayla reach readers consumers greater helsinki region,0
helsinki afx metso said upgrade one upmkymmene four paper machines latter mill jaemsaenkoski new coating color supply system machine process controls quality measurements,0
however simdax remain available markets already approved marketing authorisations submitted applications countries orion added,0
however broker gave outperform recommendation stock,0
however total orders received still last year levels,0
accordance strategy strengthened local presence establishing representative office south africa october,0
addition lehdentekijat oy start producing new membership magazine viisas raha wise money association,0
future company intends look knowhow outside company cooperate actors sector,0
industry investment interested glaston solar energy projects,0
also potential clients growing environmental recycling technology sectors,2
leading private road ambulance service company finland,0
known post bank concept would see fidelity bank rolling offices ghana post premises provide financial services people,0
kone factory located ayanambakkam suburb west chennai fully integrated facility gives capability address costs,0
last year sysopen digia invested ibm product knowhow building portal trading place systems successfully implemented customer solutions supported,0
adp news oct finnish consulting engineering company poyry oyj omx poyv said today awarded eur million usd extension existing consultancy engineering contract venezuel,0
adp news oct finnish food company raisio oyj omx raivv said today net profit jumped eur million usd first nine months eur million period,0
adp news sep finnish security privacy software solutions developer stonesoft oyj said today usd million eur order deliver stonegate network security products unnamed russian te,0
meanwhile electrowattekono philippines inc also awarded threeyear operation maintenance om contract fr cement corporation,0
meanwhile nokia said able deliver complete range services deployment operations consulting integration managed services result buyout,0
metso paper delivery comprise advantage dct tissue machine including quality control distributed control systems qcsdcs,2
net sales totalled eur million operating margin,2
nevertheless fitch notes business fundamentals three banks currently remain sound,0
nokia controls percent phone sales india africa strong prosition emerging markets,0
nokia provide indosat turnkey services including civil works network planning implementation integration wcdma ghspa network,2
nordic business report june metso corporation wins eurm equipment order australia communications ltd finnish engineering technology group metso corporation said monday june received eurm equipment order australia,0
sales price sales gain mln euro mln recognized incap earnings,0
outotec net profit second quarter jumped mln euro mln mln euro mln year ago,0
panostaja oyj panostaja board directors decided december new longterm incentive commitment plan members management team,0
pioneer library system one libraries municipalities arts culture higher education science organizations awarded grants participate big read largest federal reading program us history,0
pretax profit jumped eur million eur million,0
profitability ebit compared previousyear period,0
raute corporation received orders worth eur million ooo ilim bratsk dok russia,0
recovery evident liquid handling business particularly areas outside europe primarily north america asia,0
sales improved sek mn compared sek mn,0
savon koulutuskuntayhtyma finland based company awarded contract specialist agricultural forestry machinery,0
skf april alandsbanken given buy recommendation swedish industrial company skf ab sto skf b share price target sek,0
sony ericsson nokia dominated list bestselling handsets five models,0
speaking justdrinks today spokesperson olvi said performed well four countries operate namely finland estonia latvia lithuania,0
sports equipment sales also progressed well owing prolonged winter season,0
stockmann mastercard widened scope cooperation estonia latvia,0
stora enso record capital gain eur million nonrecurring financial item fourth quarter results,2
tele affarsvarlden gave buy recommendation mobile operator tele ab share price target crowns euro,0
topped consensus forecasts earnings euros share,0
acquisition kaupthing sverige bring significant positive nonrecurring addition group performance,0
acquisition immediate positive impact aspocomp financial result,0
amending proposal simplifies proposed plan increases incentive key employees stay company,0
australian company mirabela nickel awarded outokumpu technology contract grinding technology nickel sulfide project bahia state brazil,0
broker initiated palfinger ag konecranes oyj buy recommendations eur price targets respectively,0
buyer aims thus reinforce position denmark martela group managing director heikki martela said,0
companies agreed longterm cooperation mechanise harvesting stora enso eucalyptus plantations southern china,0
company aims maintain trend profitability current year,0
company also said poland profitability program launched oborniki steel frame sandwich panel plant,0
company established g base station feet foot mount everest enable mountain climbers foot summit surf internet even send videos exploits,0
company also featured ethibel pioneer investment register included innovest global list world sustainable corporations,0
company goal achieve annual savings eur million usd two thirds realized,0
company said observed current stabilisation prices potential higher prices deliveries first quarter,0
company also compensated acting reserve batch plant,0
group also strong global position fishing categories,0
group cash flow operations positive,0
mill long traditions holds established position markets,0
move aimed boosting sales costefficiency market share finland,0
newspapers alma media arena partners enter cooperation agreement using alma marketplace services respective regions,2
original name componenta ml subsidiary finnish componenta group changed ml components company seen growth q comparison q,0
parties also agreed options allow uh extensively implement later also functionalities human resources management,0
pilot project proved rifd technology ideal purposes comments olli saarinen material handling supervisor yara,0
planned facility estimated cost around million would largest biodiesel plant world use palm oil certified roundtable sustainable palm oil rspo,0
combined foreign investments creates interesting opportunities solteq,0
done logistics largest order norway diversified group said,0
resulted improved sales figures sweden,0
choose basware tools financial service seemed like natural continuation cooperation says tommi leskinen financial applications manager neste oil corporation,2
agreement geosentric provide gypsiipowered hotel information reservation services visitors china including popular cities beijing shanghai,0
vaisala also said expects net sales eur million compared eur million recorded,0
validating fgvoip client symbian signed represents significant step forward accomplishing goal,0
wartsila contract october plant installed manturovo kostroma region russia km northeast moscow russia,0
honored recognized gartner specialist business process modeling analysis company many largest software vendors world,0
position pursue novel clinical candidates going forward,0
upmkymmene upgraded inline underperform goldman sachs,0
consumers well received packed fresh meat,0
demand sports equipment good,0
last year finnair recorded percent growth asian sector carrying million passengers two continents,0
additional flight linking mumbai helsinki dictated strong traffic demand asia europe,0
lowering prices us competitors shows real estate market stabilised returned balance apartments acquiring fair price eyes clients,0
new structure provides better communication faster decisionmaking cost savings proha said,0
contract demonstrates ability apply minerals metals technologies adjacent industries oil shale processing,0
pleased deliver basware invoice automation solution major retail company us,0
tailored solutions meet solel technical requirements result costeffective manufacturing highestquality reflectors,0
feeling quite positive region whole,0
december finnish industrial machinery company wartsila oyj abp hel wrtv said yesterday order design liquefied natural gas lng powered platform supply vessel psv norwegian oil service provider eidesvik offshore asa osl eiof,0
finlan listed food industry company hkscan group controlled companies baltics improved revenues eur mn eur mn eur mn year,0
finnish airline finnair deal uk public sector official airline flights london heathrow osaka japan well flights manchester uk helsinki finland,0
finnish cargotec awarded significant order total hiab loader cranes bae systems us,0
finnish cargotec kalmar received significant order us department defense,0
finnish outotec awarded contract supply new zinc roaster gas cleaning sulphuric acid plant ozk kardzhali zinc smelter bulgaria,0
finnish pyry awarded engineering contract cfr national railway company romania,0
according report neomarkka kuitu finland customers interested buying company products restarts production,0
result distribution companies start distribute addition current product offering shimano reels rods shimano fishing tackle products exclusive basis,0
cargotec germany gmbh awarded contract stadtverwaltung mainz chassis bodies open procedure,0
ceo erkki jrvinen happy company performance,0
deliveries started network ready launch soon,0
earnings per share quarter also higher yearonyear eur versus market expectations eur,0
ebitda year improved eurm compared eurm,0
estonian telecoms company elisa customer numbers cross tallinn oct bns estonian telecommunications company elisa approximately new clients nine months year bringing number end september company said,0
exel composites longterm growth prospects remain favourable however,0
fi developing cooperation keyword advertising microsoft,0
finnish construction group lemminkainen oyj hel lems said today contract provide technical services nevsky centre shopping mall opened november st petersburg russia,0
finnish mobile operator dna function subcontractor maingate responsible telecommunications connections,0
finnish software developer basware oyj said november us subsidiary basware inc order provide software contract lifecycle management unnamed us medical technology company,0
honka subsidiaries france germany also benefit example arranging customer events conjunction world cup skiing competitions,2
however sales volumes food industry expected remain relatively good levels finland scandinavia atria said,0
incap lankapaja aim enter actual agreement transfer sheetmetal production buyer february order complete transfer march,0
mr kivimeister said john deer former timberjack stands win situation controls around estonia forest machinery market,0
nokia elisa work together bring superior mobile gaming experience elisa customers,0
nordea sees return positive growth baltic countries,0
operating profit improved eur mn,0
operating profit improved eur mn eur mn,0
operating profit improved er mn eur mn,0
operating profit improved eur mn eur mn,0
outokumpu chief executive juha rantanen expressed confidence china market,0
previously company anticipated operating profit improve period,0
productional situation improved,0
rautaruukki said construction group yit awarded mln eur contract supply steel structures new bridge spanning kemijoki river northern finland,0
sales came mln eur compared mln also beating consensus forecasts mln eur,0
sales vat inclusive expanded percent million euros,0
strong growth continued also china,0
synergy benefits start materialise second quarter,0
teleste sentry formed integration partnership sentry advanced degree immersive camera product line teleste enterprise video management systems,0
thanks multiplying effect wagon performance transport much efficient says development manager juha malkia vr cargo,0
buy recommendation reiterated,0
aim achieve eur mn yearly savings,0
borrower happy roadshow paid hit ratio high,0
company makes garden tools scissors consumer goods said earnings boosted mln eur income received pct shareholding finnish engineering group wartsila,0
company anticipates turnover whole surpass previous year eur million,0
company negotiated amendment financial covenants present credit agreements regard situation september,2
eps improved eur eur,0
expansion aims attract new customers finland abroad,0
federal secretary transport communication mexico awarded poyry mexican partner sintra consulting contract connection buenavistacuautitlan suburban railway,0
financial impact estimated annual improvement eur division results fiscal year,0
financial impact estimated meur annual improvement division result starting fiscal year,0
finnish group anticipates sales gain eurm tax expenses,0
launch plant june went well producing advanced fuel couple weeks,0
parties agreed negotiate definitive distribution license agreements end june,0
rationalization operations seeks achieve eur million yearly savings second quarter current financial year,0
sale result gain eur million second quarter oriolakd supports finnish company strategy focus pharmaceutical wholesale retail operations,0
stock new machines reasonably small new orders bring work,0
third order awarded outokumpu technology shalkiya zinc kazakhstan shalkiya zinclead project kazakhstan,0
companies able keep market positions,0
acquisition supports strategy close customers around world offering equipment related services,0
lays foundation sustainable business development long term,2
turun kaupunkin finland based company awarded contract lemminkainen talotekniikka oy electrical installation work,0
world biggest magazine paper maker said program improve efficiency include closing several least competitive mills would cover company operations resulting annual savings euro million us million,0
moderate significant changes resulted significant reduction estimated cvd risk,0
uponor improved performance spite decrease residential construction us,0
inventor issued us patent no,2
israeli cable network operator hot telecom chosen teleste international technology group exclusive provider fttx equipment israel according teleste today,0
incap corporation stock exchange release may incap corporation directed share issue subscribed full board incap corporation approved subscriptions directed share issue,2
amer sports divests industrial site rumilly france announcement distributed thomson reuters behalf thomson reuters clients,2
simultaneously responsibility area extended legal affairs cover also mergers acquisitions,2
board directors proposed extraordinary general meeting authorise board decide issuance maximum mn new shares one share issues,2
bg crane strong partner hiab australia many years,2
plants ground continue grow success garden lies well maintained,2
purchase sites worth million thames gateway provide homes,2
poyry contract includes engineering management civil detail engineering services time scheduling procurement services,2
group brand portfolio includes leading brand industry rapala global brands like vmc storm blue fox luhr jensen williamson marttiini sufix,2
fingerfriendly opinion really fast,2
thanks nokia lulu proud published novel found,2
summer collection joyfully fresh like vitamin injection said hm head design margareta van den bosch,2
maximum employees work karttakeskus responsible producing geographic information services affected company added,2
marubeni marubeni corporation tse adr maruy established core company marubeni group one japan leading general trading houses,0
midnighttrader midnighttrader premier source extendedhours us equity trading analysis news forecasting retail institutional investment community,2
juhapekka weckstrm appointed president telecom group teliasonera finland succeed esa rautalinko,2
according pietinalho doctors motivate patients smoke every time visit doctors,2
according original merger plan scanfil would get stake combined business,2
according ultrascan software acquired crackers managed change mobile phone way phone able get hold onetime password sent bank via text message,2
additionally retailers use hardware across tasks stores throughout warehouse providing substantial savings support infrastructure costs,2
addus services include personal care assistance activities daily living skilled nursing rehabilitative therapies adult day care,2
aldata solution oyj bertrand sciard president ceo information aldata solution oyj bertrand sciard president ceo tel aldata retailwholesale aldata business dedicated retail wholesale business improvement,2
alfa group voting stock new company telenor free float,2
welcome,2
altogether subjects mildly elevated cholesterol levels participated fourmonth long intervention,2
additional amount capped eurm payable cash upon achievement certain financial performance targets,2
arto ryymin born replace juhani kaisanlahti worked acting evp healthcare welfare since august,2
capman haavisto responsible group finances accounting,2
implementing software finnish army aims unify improve operations application areas qpr software stated,0
cablevision systems corp cvc madison square garden division owns operates new york knickerbockers basketball team also madison square garden arena new york rangers hockey team new york liberty women basketball team hartford wolf pack hockey team,2
capman six investment areas capman buyout capman technology capman life science capman russia capman public market capman real estate dedicated team funds,2
capman plc press release march jukka ruuska president omx nordic exchanges stockholm stock exchange transfer capman effective no later september,2
cents profile contains business operations company history major products services prospects key competitors structure key employees locations subsidiaries,2
conference call participate via conference call please dial minutes beginning event europe usa,2
construction scheduled start apriljune completed early,2
financialwire tm fully independent proprietary news wire service,2
finnish civil aviation administration decided temporarily reopen finnish capital helsinki airport since pm pm monday local time,2
fiskars world scissors brand tm recently learning magazine teachers choice award classroom,0
founded strand associates provides civil environmental transportation electrical mechanical engineering services employees offices wisconsin alabama illinois indiana kentucky ohio,2
halonen office acknowledged receiving letter declined comment,2
believes soyoats good chance entering uk market,0
not believe however hkscan atria start use imported meat finnish consumers prefer domestic products,2
headquartered city company nearly years old focuses sciencebased innovation technology environmental measurement,2
however march government st petersburg passed front part building area square metres land plot hotel worth usd mn company delta,2
lee man combined annual production capacity close million tonnes paper tonnes pulp,2
method smelt spouts separated working area shielding wall arranged movable relation smelt spouts,2
investments span across various product investment types including retail hospitality office residential interests realestate portfolios nonperforming loans corporate restructurings,2
also recovers valuable raw material kemira water chemical production,2
necessary strengthen company operations however,2
use proceeds transaction achieve target,2
kai tulonen chief technology officer sysopen digia says using corporate phonebook inside sysopen digia extensively since last fall satisfied results,0
last year lemminkainen completed kouvola ksupermarket contract,0
le lay succeeds walter gnter based finland,2
lemminkainen infra oy subsidiary lemminkainen sverige ab perform construction work expected start early completed summer,2
los angelesbased pacific office properties trust acquires owns operates office properties western us focusing initially markets honolulu san diego los angeles phoenix,2
master mayawas jointly developed nokia siemens networks ufa fremantlemedia actively advertised maxis end may,2
medical devices russia brandnew market analysis gives clear overview actual situation future outlook medical device market russia,2
metrics qpr scorecard support date text milestonebased values improve support managing projects around performance processrelated content,0
mformation provides enhanced management applications enabling configuration control throughout lifecycle,2
mr jorma valkama managing director suomen paikallissanomat oy states rannikkoseutu complements outstanding way current product range company,2
mr mikko saavalainen head comptel global sales concludes gibtelecom provides perfect illustration variety business technical regulatory challenges operators facing oss today,2
neste oil said results biomass liquids demonstration plant commissioned june promising no decision commercial plant taken,2
nokia continue invest future development qt digia responsible commercial licensing services business,2
nonwovens specialty papers made ahlstrom used large variety everyday products eg filters wipes flooring labels tapes,2
nokia announced launch bicycle charger kit compatible nokia phones mm charging interface,2
basis competitive bidding ooo kitai stroi russian subsidiary china state construction engineering corporation construction company owned china state selected main constructor,2
time nokia india largest mnc sought topic could spark million approaches creativity emerging markets,2
carriers handset makers spin positive event raise interest higherend phones pricier data plans,0
potential clients include public administration organizations investing utility networks services,2
solutions fully arabized message want become partner choice businesses neareast region,2
pearl plaza llc joint venture srv shanghai industrial investment holdings co ltd concluded investment decision construction first phase shopping center saint petersburg russia,0
poyry plc additional information martin kuzaj president industry business group finland tel sanna paivaniemi director investor relations poyry plc finland tel poyry global consulting engineering company dedicated balanced sustainability,2
professional consumer applications include personal navigation personal safety field workflow management asset tracking,2
satama trainers house remain names independent brands business areas,2
talvik says relocation application programs servers continue hp servers approved hp supplying tailormade solution elisa,2
technopolis st petersburg government signed cooperation memorandum october set technopark neudorf production zone village strelny st petersburg suburbs,0
tekla structures team compatible windows operating system,2
tekla structures bim building information modeling software developed according longterm plan improved user experience process functionality,0
teliasonera leading telecommunications company nordic baltic regions,0
mentioned shareholders suggest monthly salary eur would paid board members outside company,2
address location provided local controller preferably wireless transmission uses address location access appliance control module,2
aim bridge solutions chosen minimize construction times ensuring traffic beneath bridge saimaa canal continues undisturbed,2
bank also examining benefits transferring swedish business operate branch office operations would governed finland laws,2
company admits months relatively short time operating russia,2
company wide selection metal products services,2
company charge natural gas storage activities france great britain germany,2
cooperation airbaltic expected lead transfer finncomm ownership airbaltic time,2
court decision also promote genuine competition services,2
daily graphic newspaper october reported initiative embarked upon fidelity bank partner ghana post offices across country offer financial services unbanked underbanked country,2
device also used theft protection positioning vehicles boats assets,2
donations granted aalto university universities helsinki tampere turku eastern finland jyvskyl oulu vaasa polytechnics announced later,2
estonian beverages maker le coq today brought market new premium class beer le coq special investing million kroons eur development planning sell three million liters beer next year,2
first phase completed end,2
guidance set basis points midswaps report said,2
invention carries international patent publication no,2
inventors bylander johan ponten fredrik lundberg jorgen,2
inventors mukkavilli krishna kiran sabharwal ashutosh aazhang behnaam,2
inventors ridge justin bao yiliang karczewicz marta,2
issuer solely responsible content announcement,2
issuer solely responsible content announcement,2
market making accordance agreement begin september,2
offer price million including cash million net debt assumption face million worth cencorp shares issued savcor,2
ore body sufficient support anticipated production least years,2
original patent filed finland application no,2
relocation ragot already started completed next weeks waterqueen tortue moves planned mid vmc europe third quarter,2
report provides comprehensive insight company including business structure operations executive biographies key competitors,0
rewards paid basis earning period correspond value maximum total componenta corporation shares including also proportion paid cash,2
right margin viewed separately detail every customer,2
service also enables users watch emails html format en enhanced addition languages choose,2
services also give supplier opportunity keyin invoices receive orders electronically send order confirmations upload create electronic catalogues,0
swedish subsidiary holds net smelter return nsr royalties two advanced copper projects northern sweden viscaria adak projects developed avalon minerals ltd asx avi,2
total investment vantaa plant extension amount around million euro okmetic share investments worth around million,2
value deal exceeds eur company said,2
implementation upgrade existing system enabling voicemail video mail housed platform,2
second successful effort financial investor year,0
travel expenses would reimbursed accordance travel policy company,2
welcome,2
wellness services important future,2
need ready window opens rosberg said,2
tikkurila inspires color life,2
lietuvos respublikos sveikatos apsaugos ministerija awarded contract uab affecto lietuva financial systems software package,0
cf pty ltd became substantial holder renison consolidated mines nl january million shares pc,2
raffles equities ltd became substantial holder archer exploration ltd january million shares pc,2
nordea moving new headquarters signifies beginning new era,0
respect decision discussions closed said kai telanne alma media ceo,2
directors shareholders alike ask practices allowed continue,2
every partner allowed buy quantity electricity corresponding share consortium production cost letter intent said,2
happy outcome sneed said hearing,0
installation automatic varnishing line important part company strategy region central eastern europe said jozef misurec director ruukki slovakia,0
allows young child move forward life,0
decision resolve meego stronger continued,0
issues identified stonesoft affect range content inspection technology,2
want credit card info personal details,2
hope clarify policies finnish businesses gray areas motlanthe said,2
relevant authority approvals make mandatory bid required finnish securities markets act,2
november finnish textile clothing company marimekko oyj hel mmov announced friday opening first concept store seoul cooperation japanese sector player look inc tyo,0
broad range connectivity options including g hspa wifi gives consumers high speed access internet,2
new production line completed contract production hormone treatments,0
quick onestopshop understand company,2
dopplr dopplr service smart travellers,2
elcoteq elcoteq se leading electronics manufacturing services ems company communications technology field,0
nokia nokia pioneer mobile telecommunications world leading maker mobile devices,0
stonesoft corporation stonesoft corporation omx sftv innovative provider integrated network security solutions secure information flow distributed organizations,2
according sweden minister local government financial markets mats odell decision sell state shares telecom group teliasonera carried cooperation state finland,2
finnish beverage company olvi introducing new long drink olvi kultalonkero golden long drink market finland spring,2
finnish geosentric developer provider solutions products technologies location based services preliminary agreed eur mn shortterm funding leading investor,0
finnish raisio diagnostics launching new dnabased quick tests ensure safety food,0
finnish rautaruukki selling precision tube automotive component processing unit carl froh germany german arques industries,2
finnish suominen corporation makes wet wipes nonwovens flexible packaging starting employeremployee negotiations tampere plant finland lay employees,1
swedish wallenberg family controlled investor bought large stake c shares swedish retail bank seb,2
